scei;nom;etat;total_oral;total_points;moyenne_generale;rang_classe
33557;CARLIER;7;381;725,75;12,1;1300
114655;BODIN;7;381;752;12,53;958
89227;PRUVOST;7;381;787;13,12;548
101897;LECLERCQ;7;381;805,5;13,43;379
53590;MUNOZ;7;381;810,5;13,51;342
40495;GARNIER;7;381;835,75;13,93;211
110551;COUSIN;7;381;896,75;14,95;56
29797;BRUNEL;7;381,5;642,25;10,7;2199
51734;BENOIT;7;381,5;655,5;10,93;2296
8137;PELTIER;7;381,5;776,5;12,94;674
89235;HOAREAU;7;381,5;803,25;13,39;402
63717;PERROT;7;382;608,75;10,15;2572
117856;LEVEQUE;7;382;622,75;10,38;2404
66381;BOUCHER;7;382;625,5;10,43;2362
113601;THOMAS;7;382;633,75;10,56;2292
37962;MARECHAL;7;382;658,25;10,97;2274
22389;GUIBERT;7;382;661;11,02;2244
71251;HUBERT;7;382;662,5;11,04;2225
63933;HERVE;7;382;668,25;11,14;2161
100724;LEBRETON;7;382;690,25;11,5;1846
60423;ALEXANDRE;7;382;692,5;11,54;1812
96539;DIAS;7;382;701,5;11,69;1677
70935;FOUCHER;7;382;705,25;11,75;1631
16026;COHEN;7;382;707,25;11,79;1606
41544;LEVY;7;382;710,5;11,84;1555
63362;POULAIN;7;382;710,75;11,85;1550
21646;SEGUIN;7;382;717,25;11,95;1446
37599;POTTIER;7;382;725,5;12,09;1306
119609;PERON;7;382;742;12,37;1084
94343;LUCAS;7;382;770,75;12,85;754
83992;ETIENNE;7;382;780,25;13;627
21361;LAUNAY;7;382;794;13,23;478
47634;BESNARD;7;382;831,75;13,86;224
29281;OLIVIER;7;382,5;648,25;10,8;2128
116482;DIALLO;7;382,5;730,5;12,18;1239
13848;LOPEZ;7;382,5;780,75;13,01;616
36649;GOSSELIN;7;382,5;808,75;13,48;353
80156;GONCALVES;7;383;646,25;10,77;2152
1088;ALEXANDRE;7;383;659,75;11;2253
73667;DUPUY;7;383;669,25;11,15;2145
100669;CORDIER;7;383;671;11,18;2126
60302;NGUYEN;7;383;683,75;11,4;1949
84523;SCHMITT;7;383;694,25;11,57;1785
88323;LOUIS;7;383;705,5;11,76;1624
30409;MULLER;7;383;712,75;11,88;1510
21879;LECOMTE;7;383;726,25;12,1;1290
118599;DESCAMPS;7;383;744,5;12,41;1054
101953;DIALLO;7;383;747;12,45;1026
92475;BAZIN;7;383;748,25;12,47;1007
104860;VASSEUR;7;383;754,5;12,58;925
4693;LOPEZ;7;383;774,75;12,91;706
4712;BRUNEAU;7;383,5;612,75;10,21;2531
48332;GOMES;7;383,5;618;10,3;2466
38214;RAYNAUD;7;383,5;628;10,47;2334
20140;LEBRETON;7;383,5;694;11,57;1789
80880;DUMONT;7;383,5;856;14,27;127
17266;LAMY;7;384;618,5;10,31;2454
116820;PHILIPPE;7;384;660,75;11,01;2247
3552;MULLER;7;384;662,5;11,04;2227
34675;NORMAND;7;384;677,5;11,29;2035
67203;LECONTE;7;384;678,25;11,3;2023
114566;MARTEL;7;384;690;11,5;1847
53262;DA SILVA;7;384;721;12,02;1379
79214;CHARRIER;7;384;786,25;13,1;559
14872;MASSE;7;384;808,25;13,47;358
74110;PINTO;7;384;845,25;14,09;173
100467;BOUCHER;7;384,5;618,25;10,3;2462
107729;PERRIN;7;384,5;635;10,58;2279
96826;LENOIR;7;384,5;694;11,57;1788
107513;GARCIA;7;384,5;806;13,43;374
36368;SAUVAGE;7;385;620,25;10,34;2432
46774;RIBEIRO;7;385;653;10,88;2055
15285;LELEU;7;385;656,5;10,94;2291
49494;GONZALEZ;7;385;670,75;11,18;2129
58148;HERVE;7;385;676,25;11,27;2049
75170;PELLETIER;7;385;694,25;11,57;1784
117118;DE OLIVEIRA;7;385;700,5;11,68;1686
110552;HERNANDEZ;7;385;706,75;11,78;1611
111901;PEREIRA;7;385;709;11,82;1584
57274;BLONDEL;7;385;710;11,83;1563
63420;BERGER;7;385;714;11,9;1492
60008;TEXIER;7;385;716;11,93;1465
30517;HARDY;7;385;719;11,98;1413
64186;COLLIN;7;385;719,25;11,99;1408
67737;COURTOIS;7;385;723,25;12,05;1343
82915;BUISSON;7;385;734,25;12,24;1200
7306;LEROY;7;385;769,25;12,82;771
3583;LELEU;7;385;800,5;13,34;420
13502;NICOLAS;7;385;810,75;13,51;336
100406;BODIN;7;385;835,5;13,93;213
45198;VALLET;7;385,5;604,75;10,08;2610
18632;VALETTE;7;385,5;638,5;10,64;2243
82513;LOMBARD;7;385,5;676,5;11,28;2047
41452;MUNOZ;7;385,5;695,75;11,6;1753
23011;FOUQUET;7;385,5;763,25;12,72;829
76236;GARNIER;7;385,5;768,25;12,8;781
29835;PICHON;7;385,5;781,5;13,03;606
54634;GONCALVES;7;386;659,5;10,99;2259
79922;VALENTIN;7;386;673,5;11,23;2082
23213;BERTRAND;7;386;681,75;11,36;1975
119993;LAPORTE;7;386;682,25;11,37;1970
7088;HERNANDEZ;7;386;684,75;11,41;1929
11312;MARTIN;7;386;691,25;11,52;1833
57394;PETIT;7;386;692,25;11,54;1819
84873;REYNAUD;7;386;692,75;11,55;1810
117841;ROSSI;7;386;695,5;11,59;1759
78061;ROUSSEL;7;386;698,5;11,64;1722
12423;DIAS;7;386;709,25;11,82;1577
36614;DA COSTA;7;386;711,75;11,86;1531
11171;FAIVRE;7;386;713,25;11,89;1501
75981;ALEXANDRE;7;386;722,75;12,05;1357
90934;BLOT;7;386;730,5;12,18;1236
32830;DUBOIS;7;386;734,5;12,24;1196
41020;LEJEUNE;7;386;754,5;12,58;926
27023;HUET;7;386;775,5;12,93;691
17253;GAUDIN;7;386;778,25;12,97;645
60527;GONZALEZ;7;386,5;614;10,23;2519
16637;ROBERT;7;386,5;644;10,73;2176
16147;LAURENT;7;386,5;679,75;11,33;1998
14251;HERVE;7;386,5;688,5;11,48;1873
10495;GARCIA;7;386,5;789,25;13,15;522
103803;LABBE;7;386,5;842,25;14,04;182
5875;PEREZ;7;387;658,75;10,98;2264
11153;ROUSSEAU;7;387;672,5;11,21;2104
64503;DE OLIVEIRA;7;387;677,5;11,29;2032
52664;ROBIN;7;387;680,5;11,34;1987
80662;FERRAND;7;387;682,75;11,38;1960
70409;GROS;7;387;716;11,93;1466
118685;GUILLOT;7;387;716,5;11,94;1452
42944;ANDRE;7;387;729;12,15;1255
94275;RICHARD;7;387;746,5;12,44;1031
76650;SANCHEZ;7;387;753,5;12,56;938
15076;VIDAL;7;387;775;12,92;700
3357;MUNOZ;7;387;776;12,93;687
8525;BARBIER;7;387;792;13,2;495
16923;MOULIN;7;387;794,75;13,25;470
33456;ALEXANDRE;7;387;823;13,72;265
33708;RAYMOND;7;387;827,5;13,79;239
4556;ROLLAND;7;387,5;650;10,83;2100
1936;SEGUIN;7;387,5;656,75;10,95;2005
113405;EVRARD;7;387,5;695;11,58;1769
42173;LAINE;7;387,5;698,5;11,64;1721
14740;POTIER;7;387,5;784,25;13,07;578
101303;BOUVET;7;387,5;800,5;13,34;421
110972;SCHMITT;7;387,5;855,5;14,26;131
24937;GROS;7;388;647,25;10,79;2137
53394;GODARD;7;388;652,5;10,88;2060
94361;MICHEL;7;388;673;11,22;2091
94712;CARPENTIER;7;388;687;11,45;1895
11302;JOSEPH;7;388;702,75;11,71;1660
6513;DE OLIVEIRA;7;388;706,5;11,78;1613
109857;OLLIVIER;7;388;720,5;12,01;1387
84593;MAURY;7;388;722;12,03;1366
107792;PASQUIER;7;388;733,25;12,22;1212
65742;BLONDEL;7;388;735,25;12,25;1183
50006;MENARD;7;388;750,25;12,5;979
105608;LEDOUX;7;388;758;12,63;884
29984;LACROIX;7;388;773,25;12,89;720
13354;ANDRE;7;388;814,25;13,57;310
13760;MARIN;7;388;829,75;13,83;232
103295;ANDRE;7;388,5;718,5;11,98;1424
43955;LEMAIRE;7;388,5;727;12,12;1282
15986;JOSEPH;7;388,5;812,25;13,54;328
82845;CHARRIER;7;389;662,75;11,05;2221
53853;BRUNET;7;389;668,5;11,14;2158
38339;VALLET;7;389;668,75;11,15;2155
71652;GERMAIN;7;389;674,75;11,25;2065
79449;PERON;7;389;678;11,3;2025
2909;COULON;7;389;680,5;11,34;1988
25202;TANGUY;7;389;685;11,42;1926
72940;MARTINEAU;7;389;688,25;11,47;1879
41593;ROBERT;7;389;701,5;11,69;1675
116592;ROBIN;7;389;703;11,72;1656
70522;ROSSI;7;389;710,5;11,84;1553
11122;HERVE;7;389;713,5;11,89;1498
81541;LOISEAU;7;389;719;11,98;1416
93257;BERTIN;7;389;737;12,28;1154
25212;LOPEZ;7;389;745,25;12,42;1045
93400;FERREIRA;7;389;747;12,45;1025
42470;MARY;7;389;748;12,47;1014
12138;GOMEZ;7;389;773,25;12,89;721
23772;LECOMTE;7;389;806,25;13,44;369
114287;GREGOIRE;7;389;836,75;13,95;202
75639;LEVY;7;389;847;14,12;170
47768;LEBRUN;7;389,5;641,75;10,7;2201
61080;SALMON;7;389,5;659,25;10,99;1973
56061;LAMY;7;389,5;709,75;11,83;1567
26575;SEGUIN;7;389,5;712,25;11,87;1521
14695;GUILLOT;7;389,5;716;11,93;1464
18268;GIRAUD;7;390;650;10,83;2101
72335;LEDOUX;7;390;662;11,03;2231
89644;LEVEQUE;7;390;666,25;11,1;2180
115796;BOUVIER;7;390;667,25;11,12;2166
1707;DIALLO;7;390;667;11,12;2170
47321;MOREL;7;390;678,25;11,3;2022
108227;GONCALVES;7;390;682,75;11,38;1962
27332;TANGUY;7;390;703,75;11,73;1651
35516;LEROY;7;390;714;11,9;1490
53386;MARY;7;390;715,75;11,93;1470
61426;OLIVIER;7;390;726;12,1;1295
30924;MEYER;7;390;734,75;12,25;1191
80855;HUBERT;7;390;747;12,45;1023
113320;REY;7;390;836,5;13,94;204
35918;GAY;7;390,5;619,25;10,32;2448
14224;VALLET;7;390,5;648,5;10,81;2124
41993;ROBIN;7;390,5;778,75;12,98;643
33046;DUBOIS;7;390,5;796,75;13,28;445
30574;FABRE;7;391;618,5;10,31;2456
17186;JOSEPH;7;391;673,25;11,22;2087
51996;RENAULT;7;391;677,5;11,29;2034
30493;BOUCHET;7;391;678,5;11,31;2018
119126;FABRE;7;391;687,75;11,46;1887
17410;LEGER;7;391;690,5;11,51;1840
84147;CHARPENTIER;7;391;693,5;11,56;1797
42488;GOMES;7;391;694,5;11,58;1781
22165;TRAORE;7;391;695,5;11,59;1761
91663;GAUTHIER;7;391;695,75;11,6;1754
52870;LEFEBVRE;7;391;699,75;11,66;1702
52597;TESSIER;7;391;733;12,22;1215
63800;SAUVAGE;7;391;740;12,33;1105
63357;GRONDIN;7;391;743;12,38;1074
63846;FERREIRA;7;391;760;12,67;865
61665;ADAM;7;391;768,75;12,81;776
85400;DIAZ;7;391;776,25;12,94;682
75610;PAGES;7;391;831,25;13,85;227
117938;GUICHARD;7;391,5;647;10,78;2140
94830;LAMY;7;392;609;10,15;2567
848;ALVES;7;392;639;10,65;2237
4766;RIOU;7;392;646,25;10,77;2151
50810;VOISIN;7;392;667,75;11,13;2163
33985;BOUVIER;7;392;685,5;11,43;1918
112726;JOUBERT;7;392;699,25;11,65;1710
32964;RIVIERE;7;392;705,75;11,76;1622
107381;BLANCHARD;7;392;717;11,95;1448
2491;LAURENT;7;392;720,25;12;1396
117803;GOMES;7;392;723,5;12,06;1340
105026;JACOB;7;392;729,25;12,15;1253
104720;LEGROS;7;392;737,25;12,29;1150
101695;CARPENTIER;7;392;752,5;12,54;952
84811;ALVES;7;392;777,25;12,95;665
44839;GILLES;7;392;786;13,1;564
929;TOUSSAINT;7;392;824,5;13,74;259
5121;DA COSTA;7;392;836,25;13,94;205
74070;MAURY;7;392,5;650;10,83;2099
19688;DURAND;7;392,5;798,75;13,31;429
1051;MONNIER;7;392,5;803,25;13,39;403
90498;LAMY;7;392,5;814,75;13,58;308
23798;MAURICE;7;392,5;859;14,32;121
54178;GIRAUD;7;393;638,75;10,65;2240
85916;SAMSON;7;393;663;11,05;1913
114404;HOAREAU;7;393;662,75;11,05;1919
20174;MAILLET;7;393;679;11,32;2010
48618;DE SOUSA;7;393;685;11,42;1923
81616;LEMOINE;7;393;688,75;11,48;1868
77795;DELORME;7;393;690;11,5;1850
76122;COLAS;7;393;700,25;11,67;1691
58355;TANGUY;7;393;700,75;11,68;1682
102819;HERVE;7;393;704,25;11,74;1641
6144;NEVEU;7;393;729,25;12,15;1252
87173;LOUIS;7;393;741,5;12,36;1089
115466;IMBERT;7;393;775,25;12,92;693
39234;RODRIGUEZ;7;393;827;13,78;241
91790;LOPEZ;7;393;861,5;14,36;114
13978;MARIN;7;393,5;624,5;10,41;2384
90414;BESNARD;7;393,5;650,5;10,84;2088
33333;GUILBERT;7;393,5;652,75;10,88;2059
6469;POTIER;7;393,5;724;12,07;1331
6783;NICOLAS;7;393,5;787,5;13,13;543
85662;PONS;7;393,5;853,75;14,23;139
85996;MERLE;7;394;635,5;10,59;2275
21386;DUPRE;7;394;638,25;10,64;2246
986;MALLET;7;394;675,75;11,26;2051
6042;JACOB;7;394;684;11,4;1943
70751;BLONDEL;7;394;695;11,58;1773
89269;GERARD;7;394;713,5;11,89;1499
43154;MUNOZ;7;394;726,25;12,1;1292
9688;ADAM;7;394;732;12,2;1224
1657;BOUTIN;7;394;736,5;12,28;1162
77401;VALENTIN;7;394;795,25;13,25;463
93695;FABRE;7;394;803,5;13,39;400
90818;PERROT;7;394;803,75;13,4;393
68441;MALLET;7;394;811;13,52;333
48005;LEGROS;7;394,5;639,5;10,66;2230
109913;ADAM;7;394,5;660;11;1965
41621;MOREAU;7;394,5;707;11,78;1608
43834;ANTOINE;7;394,5;712;11,87;1526
42547;ROLLAND;7;394,5;738,75;12,31;1120
24199;ROCHE;7;394,5;783,25;13,05;589
34411;GIRARD;7;395;686;11,43;1906
112308;GOSSELIN;7;395;700,25;11,67;1687
32905;MASSE;7;395;711;11,85;1542
22452;WAGNER;7;395;714,25;11,9;1485
52265;CAMUS;7;395;716,25;11,94;1455
33715;ALLARD;7;395;718;11,97;1428
81509;LAROCHE;7;395;719,75;12;1402
67267;RODRIGUES;7;395;772,5;12,88;734
36507;DUHAMEL;7;395;828,5;13,81;236
83819;BESSON;7;395;832,5;13,88;221
11490;BONNET;7;395;876,25;14,6;83
70738;MACE;7;395,5;634;10,57;2289
20719;BLANCHARD;7;395,5;644;10,73;2177
22809;MENARD;7;395,5;872,75;14,55;89
42477;WAGNER;7;396;643,75;10,73;2179
2127;ROYER;7;396;651;10,85;2080
14958;GOSSELIN;7;396;671,5;11,19;2119
16886;CLERC;7;396;673;11,22;2089
11130;DUPUY;7;396;679,5;11,33;2001
46027;GOSSELIN;7;396;685,75;11,43;1909
14967;TORRES;7;396;687;11,45;1896
77894;CARLIER;7;396;699,75;11,66;1700
78242;OLLIVIER;7;396;722;12,03;1367
1186;VALENTIN;7;396;736,75;12,28;1159
115491;GARNIER;7;396;745,25;12,42;1042
96464;RIBEIRO;7;396;765;12,75;813
95021;DUFOUR;7;396;794,5;13,24;474
116699;BARBE;7;396;796,75;13,28;444
109632;BOUTIN;7;396;814,75;13,58;306
96112;PONS;7;396,5;667;11,12;1855
32861;GAUTHIER;7;396,5;671,5;11,19;2121
92344;KLEIN;7;396,5;735;12,25;1189
113298;GERARD;7;396,5;787,75;13,13;538
93175;GILLES;7;396,5;848,75;14,15;160
66834;RODRIGUES;7;397;653;10,88;2054
85426;GILBERT;7;397;668,75;11,15;2153
88436;GILLES;7;397;672,5;11,21;2102
76304;BRUNEL;7;397;673;11,22;2092
20190;MARECHAL;7;397;681,25;11,35;1980
19073;LEMAITRE;7;397;690,25;11,5;1845
6859;IMBERT;7;397;728,25;12,14;1259
111552;HOARAU;7;397;735;12,25;1186
59918;ADAM;7;397;737,5;12,29;1143
38260;DUPUIS;7;397;738,75;12,31;1119
112859;LEBRUN;7;397;748;12,47;1011
76343;JEAN;7;397;755,25;12,59;915
79721;JOURDAN;7;397;767,75;12,8;784
101236;BERGER;7;397;772,25;12,87;738
57783;BAUDRY;7;397;777;12,95;669
10313;BARON;7;397;838,75;13,98;191
100817;LEVY;7;397,5;619,25;10,32;2447
62072;CHAUVEAU;7;397,5;620;10,33;2436
87655;MARQUES;7;397,5;724,25;12,07;1327
84852;ALLAIN;7;398;655,25;10,92;2026
75368;GUILLET;7;398;683;11,38;1957
79954;BESSON;7;398;686,25;11,44;1903
88396;MOULIN;7;398;701,25;11,69;1679
15290;LOPEZ;7;398;711,25;11,85;1539
116634;LEVY;7;398;727,5;12,13;1275
93009;BESNARD;7;398;730;12,17;1245
97852;AUBERT;7;398;736;12,27;1169
87767;RICHARD;7;398;738;12,3;1132
97818;BAILLY;7;398;747,25;12,45;1020
7592;PEREIRA;7;398;750,5;12,51;975
76686;PRUVOST;7;398;757,5;12,63;893
51132;POULAIN;7;398;781,25;13,02;612
14906;GOSSELIN;7;398;901;15,02;54
31858;MOULIN;7;398,5;662;11,03;1933
97867;TORRES;7;398,5;670,25;11,17;2134
13046;PASQUIER;7;399;641,75;10,7;2202
61895;LEMOINE;7;399;661,75;11,03;1938
361;MARIE;7;399;692,5;11,54;1813
21369;GILLET;7;399;699;11,65;1717
99426;PASQUIER;7;399;720,25;12;1393
69430;DIALLO;7;399;723;12,05;1346
35263;PREVOST;7;399;728,25;12,14;1260
108702;MACE;7;399;735,25;12,25;1182
106916;BERGER;7;399;745,25;12,42;1044
91256;LAINE;7;399;747,25;12,45;1021
63117;MERLE;7;399;747;12,45;1022
80685;ROYER;7;399;771,25;12,85;746
114309;LE GOFF;7;399;773;12,88;725
111439;GARNIER;7;399;781,5;13,03;607
82956;PREVOST;7;399;794,75;13,25;469
26281;HOAREAU;7;399;798;13,3;432
88281;PELLETIER;7;399;814,75;13,58;307
105932;BONNIN;7;399;843;14,05;179
9362;BRUNEAU;7;399,5;762,5;12,71;835
27604;CHAUVEAU;7;399,5;777,75;12,96;658
58496;GRENIER;7;399,5;781,25;13,02;611
33237;HAMEL;7;399,5;811;13,52;332
117004;MARCHAL;7;400;621,5;10,36;2419
108053;BLANCHET;7;400;658,5;10,98;1983
14376;MARTEL;7;400;671,75;11,2;2115
105102;DELMAS;7;400;677,75;11,3;2030
29980;ROBIN;7;400;688,5;11,48;1870
112359;OLLIVIER;7;400;689,25;11,49;1860
2375;CHAUVET;7;400;691,5;11,53;1828
55040;DENIS;7;400;699,5;11,66;1707
16042;DUPUY;7;400;708;11,8;1595
40575;MUNOZ;7;400;720,5;12,01;1390
5919;SAMSON;7;400;726;12,1;1296
9487;CHARPENTIER;7;400;767,5;12,79;788
100176;LAGARDE;7;400;784,75;13,08;574
97205;RAYNAUD;7;400,5;630,75;10,51;2311
101311;GONCALVES;7;400,5;706,5;11,78;1614
7770;MOREAU;7;400,5;758,75;12,65;877
70837;LACOMBE;7;401;625,75;10,43;2359
113843;RIVIERE;7;401;696;11,6;1749
62560;GUILBERT;7;401;696,75;11,61;1741
6261;ROGER;7;401;705,5;11,76;1625
3157;JACQUOT;7;401;711,25;11,85;1537
57135;LEGRAND;7;401;723,25;12,05;1344
95219;BOURDON;7;401;752,75;12,55;949
33122;LEBRETON;7;401;781,75;13,03;604
82485;CHRETIEN;7;401;791;13,18;507
82390;ROBIN;7;401;826,25;13,77;244
14155;BARON;7;401;855;14,25;134
5602;LECONTE;7;401,5;652;10,87;2069
26742;BERNIER;7;401,5;797,75;13,3;438
32452;LEGER;7;401,5;805,75;13,43;375
18384;GAUDIN;7;402;641,25;10,69;2210
18117;BIGOT;7;402;648;10,8;2132
22413;GIRARD;7;402;662;11,03;1932
98485;RODRIGUEZ;7;402;665,5;11,09;1881
73070;ROUX;7;402;679;11,32;2009
24053;GUYON;7;402;681,75;11,36;1974
71019;MARTINS;7;402;710;11,83;1562
14097;HAMON;7;402;711,75;11,86;1529
37639;PICARD;7;402;713;11,88;1505
78896;HENRY;7;402;731,25;12,19;1231
99397;SALMON;7;402;736;12,27;1167
56830;JACQUET;7;402;751,25;12,52;969
26080;KLEIN;7;402;758;12,63;885
95026;ALEXANDRE;7;402;780,5;13,01;620
34820;LEBON;7;402,5;625,5;10,43;2363
57606;GARCIA;7;402,5;701,75;11,7;1671
34104;BRIAND;7;402,5;713,5;11,89;1500
3154;AUBERT;7;402,5;749,25;12,49;993
95790;LESAGE;7;402,5;862,25;14,37;110
17777;SAMSON;7;402,5;880,25;14,67;76
7878;GROS;7;403;640;10,67;2224
91236;GAUTHIER;7;403;677,5;11,29;2033
32591;FERNANDES;7;403;677,5;11,29;2037
55997;RIVIERE;7;403;683;11,38;1958
86945;BRUN;7;403;683,5;11,39;1950
32590;PRUVOST;7;403;691,5;11,53;1830
68856;PINTO;7;403;695,5;11,59;1758
47205;BOUSQUET;7;403;696,75;11,61;1742
88559;HOARAU;7;403;699;11,65;1714
61100;BENARD;7;403;718,75;11,98;1418
24617;GOMES;7;403;720,25;12;1397
53187;JOSEPH;7;403;720,75;12,01;1381
49984;MASSON;7;403;720,5;12,01;1389
19446;FOUQUET;7;403;723;12,05;1348
40939;MERCIER;7;403;728,5;12,14;1257
40836;PIERRE;7;403;735,25;12,25;1181
114252;BLONDEL;7;403;735;12,25;1187
27774;NOEL;7;403;749,5;12,49;992
116589;GUYON;7;403;758,25;12,64;881
95807;COUSIN;7;403;767,25;12,79;793
56084;BOURGEOIS;7;403;772,25;12,87;736
51508;GREGOIRE;7;403;773,75;12,9;715
58402;GERMAIN;7;403;852,5;14,21;143
4151;DEVAUX;7;403;867,25;14,45;101
112674;JEAN;7;403,5;628,75;10,48;2325
68817;MARCHAL;7;403,5;642,75;10,71;2191
83711;SAUVAGE;7;404;668,75;11,15;1832
98471;TANGUY;7;404;695;11,58;1770
60;BARBIER;7;404;700,25;11,67;1689
60145;VAILLANT;7;404;706,25;11,77;1616
112240;GUILLOT;7;404;710,5;11,84;1552
87752;VALETTE;7;404;710,75;11,85;1547
113798;BOUTIN;7;404;729,5;12,16;1248
68238;LETELLIER;7;404;729,5;12,16;1249
20340;JOUBERT;7;404;733,25;12,22;1210
43981;DELANNOY;7;404;809;13,48;349
81196;ALLAIN;7;404;861;14,35;116
108418;GUILBERT;7;404,5;654,25;10,9;2044
111591;LEBRETON;7;404,5;668,25;11,14;1838
71179;FABRE;7;404,5;733,25;12,22;1209
33664;TORRES;7;405;675,5;11,26;1726
97700;NICOLAS;7;405;677;11,28;2039
105023;POULAIN;7;405;678,75;11,31;2016
60221;HENRY;7;405;688,5;11,48;1875
70607;BOUTIN;7;405;688,5;11,48;1877
101716;NAVARRO;7;405;710,5;11,84;1554
100627;PICHON;7;405;711,5;11,86;1534
91076;DIJOUX;7;405;735,75;12,26;1170
56038;JACQUET;7;405;737;12,28;1155
79373;MARTINS;7;405;810,75;13,51;337
62637;LELEU;7;405,5;647,5;10,79;2135
68981;FLEURY;7;405,5;665,75;11,1;1878
97966;GAILLARD;7;405,5;687;11,45;1892
3481;LECOQ;7;405,5;780,25;13;628
106753;BLIN;7;405,5;798;13,3;434
22545;LE GOFF;7;406;639,25;10,65;2232
11224;ALLAIN;7;406;685;11,42;1924
52007;LEBLANC;7;406;686,5;11,44;1900
23745;RIOU;7;406;689,5;11,49;1857
86125;ROGER;7;406;691;11,52;1835
74140;GILLET;7;406;702,5;11,71;1663
92174;MOREL;7;406;705,5;11,76;1627
106076;PEREZ;7;406;710,5;11,84;1551
94835;HERNANDEZ;7;406;714,75;11,91;1481
24476;MARION;7;406;719;11,98;1414
34495;CHARLES;7;406;736,5;12,28;1161
41556;FRANCOIS;7;406;753,5;12,56;939
10287;GAY;7;406;754,25;12,57;928
4607;DESCHAMPS;7;406;757,25;12,62;895
71886;GRONDIN;7;406;772,75;12,88;726
31169;ROUSSEL;7;406;777,75;12,96;656
91015;BRUNEAU;7;406;787;13,12;549
98286;LAMY;7;406;806,25;13,44;370
45845;PETIT;7;406;822,5;13,71;266
39291;LEMONNIER;7;406;866;14,43;103
15067;BOULAY;7;406,5;676,5;11,28;1713
54168;LECOMTE;7;406,5;740,5;12,34;1100
31200;DURAND;7;406,5;908,5;15,14;49
96736;PELTIER;7;407;644,25;10,74;2172
93952;PIRES;7;407;681,75;11,36;1976
318;BODIN;7;407;693;11,55;1806
58901;LECLERCQ;7;407;700,75;11,68;1683
92178;MARTEL;7;407;718,75;11,98;1417
101835;RENARD;7;407;725;12,08;1309
50148;FABRE;7;407;738,75;12,31;1122
68764;LUCAS;7;407;740,5;12,34;1099
19527;LUCAS;7;407;752,75;12,55;945
43668;COUSIN;7;407;775,25;12,92;695
97609;RENAULT;7;407;780,5;13,01;621
62121;PICARD;7;407;785,25;13,09;569
65774;LEFORT;7;407;871,75;14,53;91
6269;LEMOINE;7;407;879;14,65;79
10063;LEROUX;7;407,5;736;12,27;1168
105716;LEFEVRE;7;407,5;817;13,62;288
19609;DENIS;7;408;680,75;11,35;1986
118554;PEREIRA;7;408;683,75;11,4;1946
82873;GOMEZ;7;408;686,25;11,44;1901
28123;LEMAITRE;7;408;689,25;11,49;1862
46881;COLLIN;7;408;724;12,07;1330
12490;PICHON;7;408;735,25;12,25;1184
64298;LEDOUX;7;408;734,75;12,25;1190
107140;GIRARD;7;408;737;12,28;1156
109847;THOMAS;7;408;738,5;12,31;1128
81670;REY;7;408;745,75;12,43;1037
63636;PEREZ;7;408;745,5;12,43;1041
106849;CARPENTIER;7;408;747,5;12,46;1017
82273;LETELLIER;7;408;749;12,48;996
74899;BOURDON;7;408;755,5;12,59;910
59404;TESSIER;7;408;756,5;12,61;905
79447;RIOU;7;408,5;688;11,47;1882
49792;BOUVET;7;408,5;697;11,62;1739
65983;TECHER;7;408,5;773,25;12,89;719
30261;RIVIERE;7;408,5;781,75;13,03;602
115889;ROUSSEAU;7;408,5;834;13,9;214
60270;LECOQ;7;409;671;11,18;1796
33647;FRANCOIS;7;409;682;11,37;1971
6184;DUVAL;7;409;693,25;11,55;1803
97178;GERARD;7;409;702;11,7;1668
3656;CHAUVEAU;7;409;715;11,92;1478
40080;GUYON;7;409;737;12,28;1153
81598;FOUQUET;7;409;739,75;12,33;1114
54255;GAY;7;409;749;12,48;997
55095;CARRE;7;409;749,5;12,49;991
6894;LE GOFF;7;409;763,75;12,73;824
58158;COULON;7;409;778,25;12,97;648
55023;DELATTRE;7;409;791;13,18;505
90101;LETELLIER;7;409;810,5;13,51;339
107954;BONNIN;7;409;810,5;13,51;341
113152;HARDY;7;409;830,25;13,84;231
113472;MAURICE;7;409;860;14,33;119
61288;DUPRE;7;409,5;724,5;12,08;1319
102900;DUVAL;7;409,5;734,75;12,25;1194
113826;PAYET;7;409,5;774,5;12,91;710
105790;SALMON;7;410;667;11,12;1856
48196;LANGLOIS;7;410;677,5;11,29;1694
40525;ALEXANDRE;7;410;678;11,3;1684
60910;COSTA;7;410;714,5;11,91;1483
8419;GILBERT;7;410;716,5;11,94;1453
14391;GERMAIN;7;410;740,25;12,34;1103
112033;BRETON;7;410;760,25;12,67;861
60183;POTIER;7;410;776;12,93;688
23007;NAVARRO;7;410;780;13;632
23500;FOUCHER;7;410;796,5;13,28;449
82236;HAMON;7;410,5;676,75;11,28;1709
66872;COLLET;7;410,5;715,75;11,93;1469
108040;ADAM;7;410,5;831,25;13,85;226
44895;VALETTE;7;411;685,75;11,43;1910
30524;LAURENT;7;411;685,5;11,43;1914
26750;GALLET;7;411;694,75;11,58;1775
57769;MORVAN;7;411;696;11,6;1751
15478;BOUVET;7;411;713,25;11,89;1502
105874;LE GALL;7;411;720,5;12,01;1388
53196;GUILBERT;7;411;723,75;12,06;1334
73798;BOUSQUET;7;411;725,75;12,1;1303
44535;CARON;7;411;744,75;12,41;1052
99849;WEISS;7;411;751,25;12,52;966
66254;DE SOUSA;7;411;753;12,55;941
113561;MALLET;7;411;756,75;12,61;899
